dt,x,y,position,velocity,acceleration,jerk,heading
0.005,31.7079,-4.3989,0.0001,0.0250,5.0000,0.0000,-2.9640
0.005,31.7076,-4.3989,0.0004,0.0500,4.9995,-0.1028,-2.9640
0.005,31.7073,-4.3990,0.0007,0.0750,4.9988,-0.1413,-2.9640
0.005,31.7068,-4.3991,0.0012,0.1000,4.9976,-0.2309,-2.9640
0.005,31.7062,-4.3992,0.0019,0.1250,4.9961,-0.3074,-2.9640
0.005,31.7054,-4.3993,0.0026,0.1499,4.9942,-0.3835,-2.9640
0.005,31.7046,-4.3995,0.0035,0.1749,4.9919,-0.4590,-2.9640
0.005,31.7036,-4.3997,0.0045,0.1998,4.9892,-0.5339,-2.9640
0.005,31.7025,-4.3999,0.0056,0.2248,4.9862,-0.6081,-2.9640
0.005,31.7012,-4.4001,0.0069,0.2497,4.9828,-0.6814,-2.9640
0.005,31.6999,-4.4003,0.0082,0.2746,4.9790,-0.7537,-2.9640
0.005,31.6984,-4.4006,0.0097,0.2995,4.9749,-0.8250,-2.9640
0.005,31.6968,-4.4009,0.0114,0.3243,4.9704,-0.8951,-2.9640
0.005,31.6951,-4.4012,0.0131,0.3491,4.9656,-0.9640,-2.9640
0.005,31.6933,-4.4015,0.0150,0.3739,4.9604,-1.0316,-2.9640
0.005,31.6913,-4.4019,0.0170,0.3987,4.9549,-1.0976,-2.9640
0.005,31.6892,-4.4022,0.0191,0.4235,4.9491,-1.1621,-2.9640
0.005,31.6870,-4.4026,0.0213,0.4482,4.9430,-1.2249,-2.9640
0.005,31.6847,-4.4031,0.0237,0.4728,4.9366,-1.2860,-2.9640
0.005,31.6822,-4.4035,0.0262,0.4975,4.9298,-1.3452,-2.9641
0.005,31.6797,-4.4040,0.0288,0.5221,4.9228,-1.4025,-2.9641
0.005,31.6770,-4.4044,0.0315,0.5467,4.9155,-1.4577,-2.9641
0.005,31.6742,-4.4049,0.0344,0.5712,4.9080,-1.5108,-2.9641
0.005,31.6712,-4.4055,0.0374,0.5957,4.9002,-1.5617,-2.9641
0.005,31.6682,-4.4060,0.0405,0.6202,4.8921,-1.6102,-2.9641
0.005,31.6650,-4.4066,0.0437,0.6446,4.8838,-1.6563,-2.9642
0.005,31.6617,-4.4072,0.0470,0.6690,4.8753,-1.7000,-2.9642
0.005,31.6583,-4.4078,0.0505,0.6933,4.8666,-1.7410,-2.9642
0.005,31.6548,-4.4084,0.0541,0.7176,4.8577,-1.7794,-2.9642
0.005,31.6511,-4.4091,0.0578,0.7419,4.8487,-1.8150,-2.9643
0.005,31.6473,-4.4098,0.0616,0.7661,4.8394,-1.8478,-2.9643
0.005,31.6435,-4.4105,0.0656,0.7902,4.8300,-1.8777,-2.9644
0.005,31.6395,-4.4112,0.0696,0.8143,4.8205,-1.9046,-2.9644
0.005,31.6353,-4.4119,0.0738,0.8384,4.8109,-1.9284,-2.9644
0.005,31.6311,-4.4127,0.0781,0.8624,4.8011,-1.9491,-2.9645
0.005,31.6267,-4.4134,0.0826,0.8863,4.7913,-1.9666,-2.9646
0.005,31.6222,-4.4142,0.0871,0.9102,4.7814,-1.9808,-2.9646
0.005,31.6176,-4.4151,0.0918,0.9341,4.7714,-1.9917,-2.9647
0.005,31.6129,-4.4159,0.0966,0.9579,4.7614,-1.9991,-2.9648
0.005,31.6081,-4.4168,0.1015,0.9816,4.7514,-2.0031,-2.9648
0.005,31.6031,-4.4177,0.1065,1.0054,4.7414,-2.0036,-2.9649
0.005,31.5981,-4.4186,0.1117,1.0290,4.7314,-2.0004,-2.9650
0.005,31.5929,-4.4195,0.1169,1.0526,4.7214,-1.9937,-2.9651
0.005,31.5876,-4.4204,0.1223,1.0762,4.7115,-1.9832,-2.9652
0.005,31.5822,-4.4214,0.1278,1.0997,4.7017,-1.9690,-2.9653
0.005,31.5767,-4.4224,0.1334,1.1231,4.6919,-1.9509,-2.9654
0.005,31.5710,-4.4234,0.1392,1.1466,4.6823,-1.9291,-2.9655
0.005,31.5653,-4.4244,0.1450,1.1699,4.6727,-1.9034,-2.9657
0.005,31.5594,-4.4255,0.1510,1.1932,4.6634,-1.8737,-2.9658
0.005,31.5534,-4.4265,0.1571,1.2165,4.6542,-1.8401,-2.9659
0.005,31.5473,-4.4276,0.1633,1.2397,4.6452,-1.8025,-2.9661
0.005,31.5411,-4.4287,0.1696,1.2629,4.6364,-1.7609,-2.9662
0.005,31.5347,-4.4298,0.1760,1.2861,4.6278,-1.7153,-2.9664
0.005,31.5283,-4.4310,0.1825,1.3092,4.6195,-1.6656,-2.9666
0.005,31.5217,-4.4321,0.1892,1.3322,4.6114,-1.6118,-2.9667
0.005,31.5151,-4.4333,0.1960,1.3552,4.6036,-1.5538,-2.9669
0.005,31.5083,-4.4345,0.2029,1.3782,4.5962,-1.4918,-2.9671
0.005,31.5014,-4.4357,0.2099,1.4012,4.5890,-1.4257,-2.9673
0.005,31.4944,-4.4370,0.2170,1.4241,4.5823,-1.3554,-2.9675
0.005,31.4872,-4.4382,0.2242,1.4469,4.5759,-1.2810,-2.9678
0.005,31.4800,-4.4395,0.2316,1.4698,4.5698,-1.2024,-2.9680
0.005,31.4727,-4.4408,0.2391,1.4926,4.5642,-1.1198,-2.9682
0.005,31.4652,-4.4421,0.2466,1.5154,4.5591,-1.0329,-2.9685
0.005,31.4576,-4.4434,0.2543,1.5382,4.5544,-0.9420,-2.9687
0.005,31.4499,-4.4447,0.2621,1.5609,4.5501,-0.8470,-2.9690
0.005,31.4421,-4.4461,0.2700,1.5837,4.5464,-0.7480,-2.9693
0.005,31.4342,-4.4475,0.2781,1.6064,4.5432,-0.6448,-2.9696
0.005,31.4262,-4.4489,0.2862,1.6291,4.5405,-0.5377,-2.9699
0.005,31.4180,-4.4503,0.2945,1.6518,4.5384,-0.4265,-2.9702
0.005,31.4098,-4.4517,0.3029,1.6745,4.5368,-0.3115,-2.9705
0.005,31.4014,-4.4531,0.3113,1.6971,4.5358,-0.1925,-2.9708
0.005,31.3930,-4.4546,0.3199,1.7198,4.5355,-0.0696,-2.9711
0.005,31.3844,-4.4561,0.3286,1.7425,4.5358,0.0570,-2.9715
0.005,31.3757,-4.4576,0.3375,1.7652,4.5367,0.1874,-2.9718
0.005,31.3669,-4.4591,0.3464,1.7879,4.5383,0.3215,-2.9722
0.005,31.3579,-4.4606,0.3555,1.8106,4.5406,0.4593,-2.9726
0.005,31.3489,-4.4621,0.3646,1.8333,4.5436,0.6006,-2.9729
0.005,31.3398,-4.4637,0.3739,1.8560,4.5473,0.7454,-2.9733
0.005,31.3305,-4.4653,0.3833,1.8788,4.5518,0.8935,-2.9737
0.005,31.3211,-4.4669,0.3928,1.9016,4.5570,1.0450,-2.9742
0.005,31.3116,-4.4685,0.4024,1.9244,4.5630,1.1998,-2.9746
0.005,31.3020,-4.4701,0.4122,1.9472,4.5698,1.3576,-2.9750
0.005,31.2923,-4.4717,0.4220,1.9701,4.5774,1.5186,-2.9754
0.005,31.2825,-4.4734,0.4320,1.9930,4.5858,1.6824,-2.9759
0.005,31.2725,-4.4750,0.4421,2.0160,4.5951,1.8490,-2.9763
0.005,31.2625,-4.4767,0.4523,2.0391,4.6052,2.0184,-2.9768
0.005,31.2523,-4.4784,0.4626,2.0621,4.6161,2.1903,-2.9773
0.005,31.2420,-4.4801,0.4730,2.0853,4.6279,2.3647,-2.9777
0.005,31.2316,-4.4818,0.4835,2.1085,4.6406,2.5413,-2.9782
0.005,31.2211,-4.4835,0.4942,2.1317,4.6542,2.7202,-2.9787
0.005,31.2105,-4.4853,0.5050,2.1551,4.6688,2.9011,-2.9792
0.005,31.1997,-4.4870,0.5159,2.1785,4.6842,3.0839,-2.9797
0.005,31.1889,-4.4888,0.5269,2.2020,4.7005,3.2684,-2.9802
0.005,31.1779,-4.4906,0.5380,2.2256,4.7178,3.4544,-2.9808
0.005,31.1668,-4.4924,0.5493,2.2493,4.7360,3.6419,-2.9813
0.005,31.1556,-4.4942,0.5606,2.2731,4.7551,3.8306,-2.9818
0.005,31.1442,-4.4960,0.5721,2.2969,4.7752,4.0203,-2.9823
0.005,31.1328,-4.4979,0.5837,2.3209,4.7963,4.2109,-2.9829
