dt,x,y,position,velocity,acceleration,jerk,heading
0.02,10.6018,-4.8215,6.2392,12.2031,10.7623,-254.8594,0.1946
0.02,10.8412,-4.7649,6.4853,12.3027,4.9813,-289.0498,0.2697
0.02,11.0755,-4.6907,6.7311,12.2883,-0.7220,-285.1659,0.3429
0.02,11.3018,-4.6009,6.9746,12.1759,-5.6186,-244.8293,0.4126
0.02,11.5183,-4.4976,7.2144,11.9912,-9.2357,-180.8560,0.4775
0.02,11.7239,-4.3832,7.4497,11.7623,-11.4442,-110.4229,0.5369
0.02,11.9185,-4.2601,7.6799,11.5144,-12.3978,-47.6797,0.5904
0.02,12.1026,-4.1302,7.9053,11.2664,-12.4007,-0.1452,0.6382
0.02,12.2769,-3.9949,8.1259,11.0307,-11.7851,30.7809,0.6804
0.02,12.4424,-3.8557,8.3422,10.8139,-10.8377,47.3676,0.7173
0.02,12.6001,-3.7135,8.5545,10.6184,-9.7741,53.1789,0.7493
0.02,12.7510,-3.5691,8.7634,10.4436,-8.7421,51.6025,0.7767
0.02,12.8961,-3.4232,8.9691,10.2868,-7.8375,45.2278,0.7998
0.02,13.0360,-3.2763,9.1720,10.1444,-7.1229,35.7299,0.8189
0.02,13.1716,-3.1290,9.3723,10.0115,-6.6436,23.9656,0.8341
0.02,13.3035,-2.9818,9.5699,9.8827,-6.4417,10.0940,0.8455
0.02,13.4323,-2.8353,9.7649,9.7513,-6.5691,-6.3685,0.8530
0.02,13.5584,-2.6903,9.9571,9.6093,-7.1014,-26.6136,0.8565
0.02,13.6850,-2.5439,10.1506,9.6763,3.3540,522.7674,0.8594
0.02,13.8197,-2.3859,10.3582,10.3792,35.1426,1589.4299,0.8724
0.02,13.9601,-2.2149,10.5795,11.0650,34.2900,-42.6285,0.8952
0.02,14.1036,-2.0301,10.8135,11.6986,31.6815,-130.4224,0.9268
0.02,14.2444,-1.8351,11.0540,12.0272,16.4305,-762.5532,0.9656
0.02,14.3796,-1.6302,11.2995,12.2706,12.1692,-213.0626,1.0102
0.02,14.5065,-1.4167,11.5479,12.4206,7.5019,-233.3685,1.0588
0.02,14.6231,-1.1963,11.7972,12.4688,2.4070,-254.7413,1.1100
0.02,14.7277,-0.9712,12.0455,12.4109,-2.8938,-265.0419,1.1619
0.02,14.8194,-0.7439,12.2905,12.2506,-8.0144,-256.0306,1.2128
0.02,14.8980,-0.5172,12.5305,11.9999,-12.5337,-225.9639,1.2611
0.02,14.9641,-0.2932,12.7640,11.6774,-16.1273,-179.6785,1.3057
0.02,15.0189,-0.0738,12.9901,11.3045,-18.6447,-125.8695,1.3458
0.02,15.0637,0.1395,13.2082,10.9023,-20.1107,-73.3022,1.3809
0.02,15.1002,0.3461,13.4179,10.4889,-20.6721,-28.0711,1.4107
0.02,15.1298,0.5455,13.6195,10.0783,-20.5281,7.1993,1.4353
0.02,15.1540,0.7376,13.8131,9.6808,-19.8746,32.6766,1.4550
0.02,15.1740,0.9226,13.9992,9.3033,-18.8724,50.1090,1.4701
0.02,15.1910,1.1008,14.1782,8.9506,-17.6372,61.7640,1.4809
0.02,15.2058,1.2727,14.3507,8.6258,-16.2419,69.7648,1.4880
0.02,15.2192,1.4388,14.5173,8.3312,-14.7262,75.7836,1.4919
0.02,15.2318,1.5996,14.6787,8.0691,-13.1069,80.9654,1.4930
0.02,15.2441,1.7560,14.8356,7.8414,-11.3876,85.9645,1.4921
0.02,15.2563,1.9085,14.9886,7.6500,-9.5671,91.0266,1.4896
0.02,15.2687,2.0579,15.1385,7.4971,-7.6454,96.0816,1.4862
0.02,15.2814,2.2051,15.2862,7.3845,-5.6287,100.8358,1.4826
0.02,15.2946,2.3508,15.4325,7.3139,-3.5315,104.8590,1.4795
0.02,15.3080,2.4959,15.5782,7.2863,-1.3784,107.6565,1.4776
0.02,15.3148,2.5680,15.6506,3.6222,-183.2076,-9091.4587,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,-181.1092,104.9196,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,9055.4589,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
0.02,15.3148,2.5680,15.6506,0.0000,0.0000,0.0000,1.4773
