dt,x,y,position,velocity,acceleration,jerk,heading
0.01,7.5105,-4.6000,0.0005,0.0500,5.0000,0.0000,0.0000
0.01,7.5115,-4.6000,0.0015,0.1001,5.0055,0.5507,0.0000
0.01,7.5130,-4.6000,0.0030,0.1502,5.0131,0.7564,0.0000
0.01,7.5150,-4.6000,0.0050,0.2004,5.0254,1.2359,0.0000
0.01,7.5175,-4.6000,0.0075,0.2509,5.0419,1.6443,0.0000
0.01,7.5205,-4.6000,0.0105,0.3015,5.0624,2.0496,0.0000
0.01,7.5241,-4.6000,0.0141,0.3524,5.0869,2.4513,0.0000
0.01,7.5281,-4.6000,0.0181,0.4035,5.1154,2.8486,0.0001
0.01,7.5326,-4.6000,0.0226,0.4550,5.1478,3.2411,0.0001
0.01,7.5377,-4.6000,0.0277,0.5068,5.1841,3.6283,0.0002
0.01,7.5433,-4.6000,0.0333,0.5591,5.2242,4.0099,0.0002
0.01,7.5494,-4.6000,0.0394,0.6117,5.2680,4.3854,0.0003
0.01,7.5561,-4.6000,0.0461,0.6649,5.3156,4.7549,0.0005
0.01,7.5632,-4.6000,0.0532,0.7186,5.3667,5.1181,0.0006
0.01,7.5710,-4.6000,0.0610,0.7728,5.4215,5.4752,0.0008
0.01,7.5793,-4.6000,0.0693,0.8276,5.4798,5.8264,0.0010
0.01,7.5881,-4.6000,0.0781,0.8830,5.5415,6.1717,0.0013
0.01,7.5975,-4.6000,0.0875,0.9391,5.6066,6.5118,0.0016
0.01,7.6074,-4.5999,0.0974,0.9958,5.6751,6.8471,0.0020
0.01,7.6180,-4.5999,0.1080,1.0533,5.7468,7.1782,0.0025
0.01,7.6291,-4.5999,0.1191,1.1115,5.8219,7.5059,0.0030
0.01,7.6408,-4.5998,0.1308,1.1705,5.9002,7.8309,0.0036
0.01,7.6531,-4.5998,0.1431,1.2303,5.9818,8.1546,0.0042
0.01,7.6660,-4.5997,0.1560,1.2910,6.0665,8.4776,0.0050
0.01,7.6795,-4.5997,0.1695,1.3525,6.1546,8.8015,0.0059
0.01,7.6937,-4.5996,0.1837,1.4150,6.2458,9.1275,0.0068
0.01,7.7085,-4.5995,0.1985,1.4784,6.3404,9.4566,0.0079
0.01,7.7239,-4.5993,0.2139,1.5428,6.4383,9.7909,0.0091
0.01,7.7400,-4.5992,0.2300,1.6082,6.5396,10.1314,0.0104
0.01,7.7567,-4.5990,0.2467,1.6746,6.6444,10.4802,0.0118
0.01,7.7741,-4.5988,0.2641,1.7421,6.7528,10.8385,0.0134
0.01,7.7922,-4.5985,0.2822,1.8108,6.8649,11.2083,0.0152
0.01,7.8110,-4.5982,0.3010,1.8806,6.9808,11.5913,0.0171
0.01,7.8306,-4.5979,0.3206,1.9516,7.1007,11.9891,0.0192
0.01,7.8508,-4.5974,0.3408,2.0239,7.2247,12.4037,0.0215
0.01,7.8718,-4.5970,0.3618,2.0974,7.3531,12.8367,0.0240
0.01,7.8935,-4.5964,0.3835,2.1722,7.4860,13.2896,0.0267
0.01,7.9159,-4.5958,0.4060,2.2485,7.6236,13.7642,0.0296
0.01,7.9392,-4.5951,0.4292,2.3261,7.7663,14.2619,0.0327
0.01,7.9632,-4.5942,0.4533,2.4053,7.9141,14.7840,0.0361
0.01,7.9881,-4.5933,0.4782,2.4860,8.0674,15.3317,0.0397
0.01,8.0137,-4.5922,0.5038,2.5682,8.2265,15.9051,0.0436
0.01,8.0402,-4.5910,0.5304,2.6521,8.3915,16.5061,0.0478
0.01,8.0676,-4.5896,0.5577,2.7378,8.5629,17.1332,0.0523
0.01,8.0958,-4.5881,0.5860,2.8252,8.7407,17.7863,0.0571
0.01,8.1249,-4.5864,0.6151,2.9144,8.9254,18.4654,0.0622
0.01,8.1549,-4.5844,0.6452,3.0056,9.1170,19.1662,0.0677
0.01,8.1858,-4.5822,0.6762,3.0988,9.3159,19.8880,0.0735
0.01,8.2176,-4.5798,0.7081,3.1940,9.5222,20.6253,0.0797
0.01,8.2504,-4.5771,0.7410,3.2913,9.7359,21.3724,0.0863
0.01,8.2842,-4.5740,0.7749,3.3909,9.9571,22.1237,0.0933
0.01,8.3190,-4.5706,0.8099,3.4928,10.1858,22.8673,0.1007
0.01,8.3547,-4.5669,0.8458,3.5970,10.4217,23.5943,0.1086
0.01,8.3915,-4.5627,0.8829,3.7036,10.6646,24.2885,0.1170
0.01,8.4294,-4.5581,0.9210,3.8128,10.9140,24.9340,0.1258
0.01,8.4683,-4.5530,0.9602,3.9245,11.1690,25.5081,0.1352
0.01,8.5083,-4.5473,1.0006,4.0388,11.4289,25.9879,0.1451
0.01,8.5494,-4.5411,1.0422,4.1557,11.6923,26.3417,0.1556
0.01,8.5916,-4.5343,1.0849,4.2753,11.9577,26.5368,0.1666
0.01,8.6349,-4.5267,1.1289,4.3975,12.2230,26.5322,0.1783
0.01,8.6794,-4.5184,1.1741,4.5223,12.4859,26.2824,0.1905
0.01,8.7250,-4.5093,1.2206,4.6498,12.7432,25.7363,0.2035
0.01,8.7717,-4.4994,1.2684,4.7797,12.9916,24.8360,0.2170
0.01,8.8196,-4.4884,1.3176,4.9120,13.2268,23.5197,0.2313
0.01,8.8686,-4.4765,1.3680,5.0464,13.4440,21.7203,0.2463
0.01,8.9188,-4.4635,1.4198,5.1828,13.6377,19.3670,0.2620
0.01,8.9701,-4.4493,1.4731,5.3208,13.8016,16.3904,0.2784
0.01,9.0224,-4.4338,1.5277,5.4601,13.9288,12.7213,0.2956
0.01,9.0759,-4.4170,1.5837,5.6002,14.0117,8.2974,0.3135
0.01,9.1303,-4.3988,1.6411,5.7406,14.0424,3.0684,0.3321
0.01,9.1857,-4.3791,1.6999,5.8807,14.0124,-3.0016,0.3516
0.01,9.2420,-4.3578,1.7601,6.0199,13.9132,-9.9210,0.3717
0.01,9.2991,-4.3348,1.8216,6.1572,13.7365,-17.6725,0.3926
0.01,9.3570,-4.3101,1.8846,6.2920,13.4745,-26.1965,0.4142
0.01,9.4155,-4.2836,1.9488,6.4232,13.1206,-35.3940,0.4365
0.01,9.4746,-4.2553,2.0143,6.5499,12.6694,-45.1156,0.4594
0.01,9.5340,-4.2250,2.0810,6.6711,12.1178,-55.1636,0.4829
0.01,9.5937,-4.1928,2.1489,6.7857,11.4648,-65.2930,0.5070
0.01,9.6536,-4.1586,2.2178,6.8928,10.7127,-75.2172,0.5315
0.01,9.7134,-4.1224,2.2877,6.9915,9.8665,-84.6213,0.5564
0.01,9.7730,-4.0842,2.3585,7.0808,8.9347,-93.1755,0.5817
