dt,x,y,position,velocity,acceleration,jerk,heading
0.005,31.9599,-5.4599,0.0001,0.0250,5.0000,0.0000,2.4070
0.005,31.9597,-5.4597,0.0004,0.0500,5.0000,0.0000,2.4070
0.005,31.9594,-5.4595,0.0008,0.0750,5.0000,0.0000,2.4070
0.005,31.9591,-5.4592,0.0013,0.1000,5.0000,0.0000,2.4070
0.005,31.9586,-5.4587,0.0019,0.1250,5.0000,0.0000,2.4070
0.005,31.9581,-5.4582,0.0026,0.1500,5.0000,0.0000,2.4070
0.005,31.9574,-5.4577,0.0035,0.1750,5.0000,0.0000,2.4070
0.005,31.9567,-5.4570,0.0045,0.2000,5.0000,0.0000,2.4070
0.005,31.9558,-5.4562,0.0056,0.2250,5.0000,0.0000,2.4070
0.005,31.9549,-5.4554,0.0069,0.2500,5.0000,0.0000,2.4070
0.005,31.9539,-5.4545,0.0082,0.2750,5.0000,0.0000,2.4070
0.005,31.9528,-5.4535,0.0097,0.3000,5.0000,0.0000,2.4070
0.005,31.9516,-5.4524,0.0114,0.3250,5.0000,0.0000,2.4069
0.005,31.9503,-5.4512,0.0131,0.3500,5.0000,0.0000,2.4069
0.005,31.9489,-5.4499,0.0150,0.3750,5.0000,0.0000,2.4069
0.005,31.9474,-5.4486,0.0170,0.4000,5.0000,0.0000,2.4069
0.005,31.9458,-5.4472,0.0191,0.4250,5.0000,0.0000,2.4069
0.005,31.9441,-5.4457,0.0214,0.4500,5.0000,0.0000,2.4068
0.005,31.9424,-5.4441,0.0238,0.4750,5.0000,0.0000,2.4068
0.005,31.9405,-5.4424,0.0263,0.5000,5.0000,0.0000,2.4067
0.005,31.9386,-5.4406,0.0289,0.5250,5.0000,0.0000,2.4067
0.005,31.9365,-5.4388,0.0316,0.5500,5.0000,0.0000,2.4066
0.005,31.9344,-5.4369,0.0345,0.5750,5.0000,0.0000,2.4065
0.005,31.9322,-5.4349,0.0375,0.6000,5.0000,0.0000,2.4064
0.005,31.9299,-5.4328,0.0406,0.6250,5.0000,0.0000,2.4064
0.005,31.9274,-5.4306,0.0439,0.6500,5.0000,0.0000,2.4062
0.005,31.9249,-5.4283,0.0473,0.6750,5.0000,0.0000,2.4061
0.005,31.9223,-5.4260,0.0508,0.7000,5.0000,0.0000,2.4060
0.005,31.9197,-5.4235,0.0544,0.7250,5.0000,0.0000,2.4059
0.005,31.9169,-5.4210,0.0581,0.7500,5.0000,0.0000,2.4057
0.005,31.9140,-5.4184,0.0620,0.7750,5.0000,0.0000,2.4055
0.005,31.9110,-5.4157,0.0660,0.8000,5.0000,0.0000,2.4053
0.005,31.9080,-5.4130,0.0701,0.8250,5.0000,0.0000,2.4051
0.005,31.9048,-5.4101,0.0744,0.8500,5.0000,0.0000,2.4049
0.005,31.9016,-5.4072,0.0788,0.8750,5.0000,0.0000,2.4046
0.005,31.8983,-5.4041,0.0833,0.9000,5.0000,0.0000,2.4044
0.005,31.8948,-5.4010,0.0879,0.9250,5.0000,0.0000,2.4041
0.005,31.8913,-5.3978,0.0926,0.9500,5.0000,0.0000,2.4037
0.005,31.8877,-5.3946,0.0975,0.9750,5.0000,0.0000,2.4034
0.005,31.8840,-5.3912,0.1025,1.0000,5.0000,0.0000,2.4030
0.005,31.8802,-5.3877,0.1076,1.0250,5.0000,0.0000,2.4026
0.005,31.8764,-5.3842,0.1129,1.0500,5.0000,0.0000,2.4022
0.005,31.8724,-5.3806,0.1183,1.0750,5.0000,0.0000,2.4018
0.005,31.8683,-5.3769,0.1238,1.1000,5.0000,0.0000,2.4013
0.005,31.8642,-5.3731,0.1294,1.1250,5.0000,0.0000,2.4008
0.005,31.8599,-5.3692,0.1351,1.1500,5.0000,0.0000,2.4002
0.005,31.8556,-5.3652,0.1410,1.1750,5.0000,0.0000,2.3996
0.005,31.8512,-5.3612,0.1470,1.2000,5.0000,0.0000,2.3990
0.005,31.8467,-5.3570,0.1531,1.2250,5.0000,0.0000,2.3984
0.005,31.8421,-5.3528,0.1594,1.2500,5.0000,0.0000,2.3977
0.005,31.8374,-5.3485,0.1658,1.2750,5.0000,0.0000,2.3969
0.005,31.8326,-5.3441,0.1723,1.3000,5.0000,0.0000,2.3962
0.005,31.8277,-5.3396,0.1789,1.3250,5.0000,0.0000,2.3954
0.005,31.8228,-5.3350,0.1856,1.3500,5.0000,0.0000,2.3945
0.005,31.8177,-5.3303,0.1925,1.3750,5.0000,0.0000,2.3936
0.005,31.8126,-5.3256,0.1995,1.4000,5.0000,0.0000,2.3927
0.005,31.8074,-5.3207,0.2066,1.4250,5.0000,0.0000,2.3917
0.005,31.8021,-5.3158,0.2139,1.4500,5.0000,0.0000,2.3906
0.005,31.7967,-5.3107,0.2213,1.4750,5.0000,0.0000,2.3896
0.005,31.7912,-5.3056,0.2288,1.5000,5.0000,0.0000,2.3884
0.005,31.7857,-5.3004,0.2364,1.5250,5.0000,0.0000,2.3872
0.005,31.7800,-5.2951,0.2441,1.5500,5.0000,0.0000,2.3860
0.005,31.7743,-5.2897,0.2520,1.5750,5.0000,0.0000,2.3847
0.005,31.7685,-5.2842,0.2600,1.6000,5.0000,0.0000,2.3834
0.005,31.7626,-5.2786,0.2681,1.6250,5.0000,0.0000,2.3820
0.005,31.7566,-5.2729,0.2764,1.6500,5.0000,0.0000,2.3805
0.005,31.7505,-5.2671,0.2847,1.6750,5.0000,0.0000,2.3790
0.005,31.7444,-5.2612,0.2932,1.7000,5.0000,0.0000,2.3775
0.005,31.7382,-5.2553,0.3019,1.7250,5.0000,0.0000,2.3758
0.005,31.7319,-5.2492,0.3106,1.7500,5.0000,0.0000,2.3742
0.005,31.7255,-5.2430,0.3195,1.7750,5.0000,0.0000,2.3724
0.005,31.7190,-5.2368,0.3285,1.8000,5.0000,0.0000,2.3706
0.005,31.7125,-5.2304,0.3376,1.8250,5.0000,0.0000,2.3687
0.005,31.7059,-5.2239,0.3469,1.8500,5.0000,0.0000,2.3668
0.005,31.6992,-5.2174,0.3562,1.8750,5.0000,0.0000,2.3648
0.005,31.6924,-5.2107,0.3657,1.9000,5.0000,0.0000,2.3627
0.005,31.6856,-5.2039,0.3754,1.9250,5.0000,0.0000,2.3606
0.005,31.6787,-5.1971,0.3851,1.9500,5.0000,0.0000,2.3584
0.005,31.6717,-5.1901,0.3950,1.9750,5.0000,0.0000,2.3561
0.005,31.6646,-5.1830,0.4050,2.0000,5.0000,0.0000,2.3538
0.005,31.6575,-5.1758,0.4151,2.0250,5.0000,0.0000,2.3514
0.005,31.6503,-5.1685,0.4254,2.0500,5.0000,0.0000,2.3490
0.005,31.6430,-5.1611,0.4357,2.0750,5.0000,0.0000,2.3464
0.005,31.6357,-5.1536,0.4462,2.1000,5.0000,0.0000,2.3438
0.005,31.6282,-5.1460,0.4569,2.1250,5.0000,0.0000,2.3411
0.005,31.6208,-5.1383,0.4676,2.1500,5.0000,0.0000,2.3384
0.005,31.6132,-5.1304,0.4785,2.1750,5.0000,0.0000,2.3356
0.005,31.6056,-5.1225,0.4895,2.2000,5.0000,0.0000,2.3327
0.005,31.5980,-5.1144,0.5006,2.2250,5.0000,0.0000,2.3298
