dt,x,y,position,velocity,acceleration,jerk,heading
0.005,32.1319,-6.7611,0.0001,0.0250,5.0000,0.0000,-2.9640
0.005,32.1316,-6.7612,0.0004,0.0500,5.0005,0.1028,-2.9640
0.005,32.1313,-6.7613,0.0008,0.0750,5.0012,0.1413,-2.9640
0.005,32.1308,-6.7613,0.0013,0.1000,5.0024,0.2309,-2.9640
0.005,32.1302,-6.7615,0.0019,0.1250,5.0039,0.3074,-2.9640
0.005,32.1294,-6.7616,0.0026,0.1501,5.0058,0.3835,-2.9640
0.005,32.1286,-6.7617,0.0035,0.1751,5.0081,0.4590,-2.9640
0.005,32.1276,-6.7619,0.0045,0.2002,5.0108,0.5339,-2.9640
0.005,32.1265,-6.7621,0.0056,0.2252,5.0138,0.6081,-2.9640
0.005,32.1252,-6.7623,0.0069,0.2503,5.0172,0.6814,-2.9640
0.005,32.1239,-6.7626,0.0083,0.2754,5.0210,0.7537,-2.9640
0.005,32.1224,-6.7628,0.0098,0.3005,5.0251,0.8250,-2.9640
0.005,32.1208,-6.7631,0.0114,0.3257,5.0296,0.8951,-2.9640
0.005,32.1191,-6.7634,0.0131,0.3509,5.0344,0.9640,-2.9640
0.005,32.1172,-6.7638,0.0150,0.3761,5.0396,1.0316,-2.9640
0.005,32.1152,-6.7641,0.0170,0.4013,5.0451,1.0976,-2.9640
0.005,32.1131,-6.7645,0.0192,0.4265,5.0509,1.1621,-2.9640
0.005,32.1109,-6.7649,0.0214,0.4518,5.0570,1.2249,-2.9640
0.005,32.1086,-6.7653,0.0238,0.4772,5.0634,1.2860,-2.9640
0.005,32.1061,-6.7658,0.0263,0.5025,5.0702,1.3452,-2.9641
0.005,32.1035,-6.7662,0.0290,0.5279,5.0772,1.4025,-2.9641
0.005,32.1008,-6.7667,0.0317,0.5533,5.0845,1.4577,-2.9641
0.005,32.0979,-6.7672,0.0346,0.5788,5.0920,1.5108,-2.9641
0.005,32.0949,-6.7678,0.0376,0.6043,5.0998,1.5617,-2.9641
0.005,32.0918,-6.7683,0.0408,0.6298,5.1079,1.6102,-2.9641
0.005,32.0886,-6.7689,0.0441,0.6554,5.1162,1.6563,-2.9642
0.005,32.0853,-6.7695,0.0475,0.6810,5.1247,1.7000,-2.9642
0.005,32.0818,-6.7701,0.0510,0.7067,5.1334,1.7410,-2.9642
0.005,32.0782,-6.7708,0.0547,0.7324,5.1423,1.7794,-2.9642
0.005,32.0745,-6.7714,0.0585,0.7581,5.1513,1.8150,-2.9643
0.005,32.0706,-6.7721,0.0624,0.7839,5.1606,1.8478,-2.9643
0.005,32.0666,-6.7729,0.0664,0.8098,5.1700,1.8777,-2.9644
0.005,32.0625,-6.7736,0.0706,0.8357,5.1795,1.9046,-2.9644
0.005,32.0583,-6.7743,0.0749,0.8616,5.1891,1.9284,-2.9644
0.005,32.0539,-6.7751,0.0794,0.8876,5.1989,1.9491,-2.9645
0.005,32.0494,-6.7759,0.0839,0.9137,5.2087,1.9666,-2.9646
0.005,32.0448,-6.7768,0.0886,0.9398,5.2186,1.9808,-2.9646
0.005,32.0400,-6.7776,0.0934,0.9659,5.2286,1.9917,-2.9647
0.005,32.0351,-6.7785,0.0984,0.9921,5.2386,1.9991,-2.9648
0.005,32.0301,-6.7794,0.1035,1.0184,5.2486,2.0031,-2.9648
0.005,32.0250,-6.7803,0.1087,1.0446,5.2586,2.0036,-2.9649
0.005,32.0197,-6.7812,0.1141,1.0710,5.2686,2.0004,-2.9650
0.005,32.0143,-6.7822,0.1196,1.0974,5.2786,1.9937,-2.9651
0.005,32.0088,-6.7832,0.1252,1.1238,5.2885,1.9832,-2.9652
0.005,32.0031,-6.7842,0.1309,1.1503,5.2983,1.9690,-2.9653
0.005,31.9973,-6.7852,0.1368,1.1769,5.3081,1.9509,-2.9654
0.005,31.9914,-6.7863,0.1428,1.2034,5.3177,1.9291,-2.9655
0.005,31.9853,-6.7874,0.1490,1.2301,5.3273,1.9034,-2.9657
0.005,31.9792,-6.7885,0.1553,1.2568,5.3366,1.8737,-2.9658
0.005,31.9728,-6.7896,0.1617,1.2835,5.3458,1.8401,-2.9659
0.005,31.9664,-6.7907,0.1682,1.3103,5.3548,1.8025,-2.9661
0.005,31.9598,-6.7919,0.1749,1.3371,5.3636,1.7609,-2.9662
0.005,31.9531,-6.7931,0.1817,1.3639,5.3722,1.7153,-2.9664
0.005,31.9462,-6.7943,0.1887,1.3908,5.3805,1.6656,-2.9666
0.005,31.9393,-6.7955,0.1958,1.4178,5.3886,1.6118,-2.9667
0.005,31.9321,-6.7968,0.2030,1.4448,5.3964,1.5538,-2.9669
0.005,31.9249,-6.7981,0.2104,1.4718,5.4038,1.4918,-2.9671
0.005,31.9175,-6.7994,0.2179,1.4988,5.4110,1.4257,-2.9673
0.005,31.9100,-6.8007,0.2255,1.5259,5.4177,1.3554,-2.9675
0.005,31.9024,-6.8020,0.2333,1.5531,5.4241,1.2810,-2.9678
0.005,31.8946,-6.8034,0.2412,1.5802,5.4302,1.2024,-2.9680
0.005,31.8867,-6.8048,0.2492,1.6074,5.4358,1.1197,-2.9682
