dt,x,y,position,velocity,acceleration,jerk,heading
0.01,7.5105,-3.4000,0.0005,0.0500,5.0000,0.0000,0.0000
0.01,7.5115,-3.4000,0.0015,0.1000,5.0000,0.0000,0.0000
0.01,7.5130,-3.4000,0.0030,0.1500,5.0000,0.0000,0.0000
0.01,7.5150,-3.4000,0.0050,0.2000,5.0000,0.0000,0.0000
0.01,7.5175,-3.4000,0.0075,0.2500,5.0000,0.0000,0.0000
0.01,7.5205,-3.4000,0.0105,0.3000,5.0000,0.0000,0.0000
0.01,7.5240,-3.4000,0.0140,0.3500,5.0000,0.0000,0.0000
0.01,7.5280,-3.4000,0.0180,0.4000,5.0000,0.0000,0.0001
0.01,7.5325,-3.4000,0.0225,0.4500,5.0000,0.0000,0.0001
0.01,7.5375,-3.4000,0.0275,0.5000,5.0000,0.0000,0.0002
0.01,7.5430,-3.4000,0.0330,0.5500,5.0000,0.0000,0.0002
0.01,7.5490,-3.4000,0.0390,0.6000,5.0000,0.0000,0.0003
0.01,7.5555,-3.4000,0.0455,0.6500,5.0000,0.0000,0.0005
0.01,7.5625,-3.4000,0.0525,0.7000,5.0000,0.0000,0.0006
0.01,7.5700,-3.4000,0.0600,0.7500,5.0000,0.0000,0.0008
0.01,7.5780,-3.4000,0.0680,0.8000,5.0000,0.0000,0.0010
0.01,7.5865,-3.4000,0.0765,0.8500,5.0000,0.0000,0.0013
0.01,7.5955,-3.4000,0.0855,0.9000,5.0000,0.0000,0.0016
0.01,7.6050,-3.3999,0.0950,0.9500,5.0000,0.0000,0.0020
0.01,7.6150,-3.3999,0.1050,1.0000,5.0000,0.0000,0.0025
0.01,7.6255,-3.3999,0.1155,1.0500,5.0000,0.0000,0.0030
0.01,7.6365,-3.3998,0.1265,1.1000,5.0000,0.0000,0.0036
0.01,7.6480,-3.3998,0.1380,1.1500,5.0000,0.0000,0.0042
0.01,7.6600,-3.3997,0.1500,1.2000,5.0000,0.0000,0.0050
0.01,7.6725,-3.3997,0.1625,1.2500,5.0000,0.0000,0.0059
0.01,7.6855,-3.3996,0.1755,1.3000,5.0000,0.0000,0.0068
0.01,7.6990,-3.3995,0.1890,1.3500,5.0000,0.0000,0.0079
0.01,7.7130,-3.3994,0.2030,1.4000,5.0000,0.0000,0.0091
0.01,7.7275,-3.3992,0.2175,1.4500,5.0000,0.0000,0.0104
0.01,7.7425,-3.3991,0.2325,1.5000,5.0000,0.0000,0.0118
0.01,7.7580,-3.3989,0.2480,1.5500,5.0000,0.0000,0.0134
0.01,7.7740,-3.3986,0.2640,1.6000,5.0000,0.0000,0.0152
0.01,7.7905,-3.3984,0.2805,1.6500,5.0000,0.0000,0.0171
0.01,7.8075,-3.3981,0.2975,1.7000,5.0000,0.0000,0.0192
0.01,7.8250,-3.3977,0.3150,1.7500,5.0000,0.0000,0.0215
0.01,7.8430,-3.3973,0.3330,1.8000,5.0000,0.0000,0.0240
0.01,7.8615,-3.3968,0.3515,1.8500,5.0000,0.0000,0.0267
0.01,7.8805,-3.3963,0.3705,1.9000,5.0000,0.0000,0.0296
