dt,x,y,position,velocity,acceleration,jerk,heading
0.02,25.8097,12.2908,6.3704,5.9120,-4.9681,-0.2199,3.1353
0.02,25.6934,12.2915,6.4867,5.8126,-4.9725,-0.2165,3.1355
0.02,25.5792,12.2922,6.6009,5.7130,-4.9767,-0.2120,3.1357
0.02,25.4669,12.2928,6.7132,5.6134,-4.9808,-0.2065,3.1359
0.02,25.3566,12.2934,6.8235,5.5137,-4.9848,-0.2001,3.1362
0.02,25.2483,12.2940,6.9318,5.4139,-4.9887,-0.1929,3.1364
0.02,25.1421,12.2946,7.0380,5.3141,-4.9924,-0.1851,3.1366
0.02,25.0378,12.2951,7.1423,5.2142,-4.9959,-0.1766,3.1369
0.02,24.9355,12.2955,7.2446,5.1142,-4.9993,-0.1676,3.1371
0.02,24.8352,12.2960,7.3449,5.0141,-5.0025,-0.1582,3.1373
0.02,24.7369,12.2964,7.4432,4.9140,-5.0054,-0.1485,3.1376
0.02,24.6407,12.2968,7.5395,4.8139,-5.0082,-0.1385,3.1378
0.02,24.5464,12.2971,7.6337,4.7136,-5.0108,-0.1283,3.1380
0.02,24.4541,12.2974,7.7260,4.6134,-5.0131,-0.1179,3.1383
0.02,24.3639,12.2977,7.8163,4.5131,-5.0153,-0.1075,3.1385
0.02,24.2756,12.2980,7.9045,4.4127,-5.0172,-0.0971,3.1387
0.02,24.1894,12.2982,7.9908,4.3124,-5.0189,-0.0868,3.1389
0.02,24.1051,12.2984,8.0750,4.2119,-5.0205,-0.0765,3.1391
0.02,24.0229,12.2986,8.1572,4.1115,-5.0218,-0.0664,3.1393
0.02,23.9427,12.2988,8.2374,4.0110,-5.0229,-0.0565,3.1395
0.02,23.8645,12.2990,8.3157,3.9106,-5.0239,-0.0468,3.1396
0.02,23.7883,12.2991,8.3919,3.8101,-5.0246,-0.0374,3.1398
0.02,23.7141,12.2992,8.4661,3.7096,-5.0252,-0.0284,3.1400
0.02,23.6419,12.2994,8.5382,3.6091,-5.0256,-0.0196,3.1401
0.02,23.5717,12.2995,8.6084,3.5085,-5.0258,-0.0113,3.1403
0.02,23.5036,12.2995,8.6766,3.4080,-5.0259,-0.0033,3.1404
0.02,23.4374,12.2996,8.7427,3.3075,-5.0258,0.0042,3.1405
0.02,23.3733,12.2997,8.8069,3.2070,-5.0256,0.0113,3.1406
0.02,23.3111,12.2997,8.8690,3.1065,-5.0252,0.0179,3.1407
0.02,23.2510,12.2998,8.9291,3.0060,-5.0247,0.0241,3.1408
0.02,23.1929,12.2998,8.9872,2.9055,-5.0241,0.0298,3.1409
0.02,23.1368,12.2999,9.0433,2.8051,-5.0234,0.0350,3.1410
0.02,23.0827,12.2999,9.0974,2.7046,-5.0226,0.0397,3.1411
0.02,23.0306,12.2999,9.1495,2.6042,-5.0218,0.0438,3.1412
0.02,22.9805,12.2999,9.1996,2.5037,-5.0208,0.0475,3.1412
0.02,22.9325,12.2999,9.2476,2.4034,-5.0198,0.0506,3.1413
0.02,22.8864,12.3000,9.2937,2.3030,-5.0187,0.0533,3.1413
0.02,22.8424,12.3000,9.3377,2.2026,-5.0176,0.0555,3.1414
0.02,22.8003,12.3000,9.3798,2.1023,-5.0165,0.0571,3.1414
0.02,22.7603,12.3000,9.4198,2.0020,-5.0153,0.0583,3.1415
0.02,22.7222,12.3000,9.4579,1.9017,-5.0141,0.0590,3.1415
0.02,22.6862,12.3000,9.4939,1.8014,-5.0129,0.0592,3.1415
0.02,22.6522,12.3000,9.5279,1.7012,-5.0118,0.0590,3.1415
0.02,22.6202,12.3000,9.5599,1.6010,-5.0106,0.0583,3.1415
0.02,22.5902,12.3000,9.5900,1.5008,-5.0095,0.0572,3.1416
0.02,22.5621,12.3000,9.6180,1.4006,-5.0083,0.0557,3.1416
0.02,22.5361,12.3000,9.6440,1.3005,-5.0073,0.0538,3.1416
